time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
2.000000000000,8.436567233,9.378386620,9.604603949,9.513532378,8.614953722,8.376671936,10.03828221,8.880013249,9.477012200,10.56434471,10.07455124,9.776316702,9.982382277,9.952178358,8.340242277,6.425668000,8.928867857,9.250227473,9.085189164,9.482717909,9.755121111,9.344726645,8.336833541,8.496424150,9.814051940
