 ppi_031  408351.03259700444 6428981.698347771 1  3.484620705899999837384939382900483906269073486328125000000000000000000000000000000 
 ppi_032  408451.03259700444 6428981.698347771 1  2.104408680000000142484850584878586232662200927734375000000000000000000000000000000 
 ppi_033  408551.03259700444 6428981.698347771 1  0.995788284670000023446334580512484535574913024902343750000000000000000000000000000 
 ppi_034  408651.03259700444 6428981.698347771 1  1.204235104699999947541755318525247275829315185546875000000000000000000000000000000 
 ppi_035  408751.03259700444 6428981.698347771 1  0.539141063740000037185495784797240048646926879882812500000000000000000000000000000 
 ppi_036  408851.03259700444 6428981.698347771 1  0.404420509970000008337365215993486344814300537109375000000000000000000000000000000 
 ppi_037  408951.03259700444 6428981.698347771 1  0.780051565129999957548534439411014318466186523437500000000000000000000000000000000 
 ppi_038  409051.03259700444 6428981.698347771 1  0.622641292479999997055983840255066752433776855468750000000000000000000000000000000 
 ppi_039  409151.03259700444 6428981.698347771 1  0.654615014670000050500675570219755172729492187500000000000000000000000000000000000 
 ppi_040  409251.03259700444 6428981.698347771 1  0.982835618990000048356137085647787898778915405273437500000000000000000000000000000 
 ppi_041  409351.03259700444 6428981.698347771 1  0.703047256570000000941433881962439045310020446777343750000000000000000000000000000 
 ppi_042  409451.03259700444 6428981.698347771 1  1.077553295500000007933749657240696251392364501953125000000000000000000000000000000 
 ppi_043  407751.03259700444 6428881.698347771 1  0.837252911440000024967389435914810746908187866210937500000000000000000000000000000 
 ppi_044  407851.03259700444 6428881.698347771 1  0.877298919759999962231233894272008910775184631347656250000000000000000000000000000 
 ppi_045  407951.03259700444 6428881.698347771 1  1.028798059499999917321133580117020756006240844726562500000000000000000000000000000 
 ppi_046  408051.03259700444 6428881.698347771 1  1.254382015600000066513075580587610602378845214843750000000000000000000000000000000 
 ppi_047  408151.03259700444 6428881.698347771 1  1.663731535900000002570209289842750877141952514648437500000000000000000000000000000 
 ppi_048  408251.03259700444 6428881.698347771 1  3.220961890799999949308585200924426317214965820312500000000000000000000000000000000 
 ppi_049  408351.03259700444 6428881.698347771 1  4.027606572099999837632822163868695497512817382812500000000000000000000000000000000 
 ppi_050  408451.03259700444 6428881.698347771 1  3.789914489500000094324150268221274018287658691406250000000000000000000000000000000 
 ppi_051  408551.03259700444 6428881.698347771 1  7.033327012500000030570390663342550396919250488281250000000000000000000000000000000 
 ppi_052  408651.03259700444 6428881.698347771 1  0.737752360009999996748319972539320588111877441406250000000000000000000000000000000 
 ppi_053  408751.03259700444 6428881.698347771 1  0.411539981730000004045422201670589856803417205810546875000000000000000000000000000 
 ppi_054  408851.03259700444 6428881.698347771 1  0.338541461749999994523818713787477463483810424804687500000000000000000000000000000 
 ppi_055  408951.03259700444 6428881.698347771 1  0.491906582460000019185741848559700883924961090087890625000000000000000000000000000 
 ppi_056  409051.03259700444 6428881.698347771 1  0.726748365620000003062273208342958241701126098632812500000000000000000000000000000 
 ppi_057  409151.03259700444 6428881.698347771 1  1.162036497799999956725969241233542561531066894531250000000000000000000000000000000 
 ppi_058  409251.03259700444 6428881.698347771 1  0.954555818580000048356737352150958031415939331054687500000000000000000000000000000 
 ppi_059  409351.03259700444 6428881.698347771 1  0.595290900219999974396500874718185514211654663085937500000000000000000000000000000 
 ppi_060  409451.03259700444 6428881.698347771 1  1.100970718999999986564830578572582453489303588867187500000000000000000000000000000 
 ppi_061  409551.03259700444 6428881.698347771 1  0.422077710930000016276153473882004618644714355468750000000000000000000000000000000 
 ppi_062  407751.03259700444 6428781.698347771 1  0.733866823059999950906728827249025925993919372558593750000000000000000000000000000 
 ppi_063  407851.03259700444 6428781.698347771 1  0.815629968440000019391789010114734992384910583496093750000000000000000000000000000 
 ppi_064  407951.03259700444 6428781.698347771 1  0.802752875339999949488856145762838423252105712890625000000000000000000000000000000 
 ppi_065  408051.03259700444 6428781.698347771 1  0.931621989459999966243231028784066438674926757812500000000000000000000000000000000 
 ppi_066  408151.03259700444 6428781.698347771 1  1.821673346599999909756206761812791228294372558593750000000000000000000000000000000 
 ppi_067  408251.03259700444 6428781.698347771 1  2.627346566099999947141441225539892911911010742187500000000000000000000000000000000 
 ppi_068  408351.03259700444 6428781.698347771 1  7.050681888199999747257606941275298595428466796875000000000000000000000000000000000 
 ppi_069  408451.03259700444 6428781.698347771 1  7.781404324600000421696677221916615962982177734375000000000000000000000000000000000 
 ppi_070  408551.03259700444 6428781.698347771 1  3.912619936200000037018753573647700250148773193359375000000000000000000000000000000 
 ppi_071  408651.03259700444 6428781.698347771 1  0.465058253129999987773857128559029661118984222412109375000000000000000000000000000 
 ppi_072  408751.03259700444 6428781.698347771 1  1.080364028700000034177719498984515666961669921875000000000000000000000000000000000 
 ppi_073  408851.03259700444 6428781.698347771 1  0.578745261969999980067314027110114693641662597656250000000000000000000000000000000 
 ppi_074  408951.03259700444 6428781.698347771 1  0.327023464519999973454389419202925637364387512207031250000000000000000000000000000 
 ppi_075  409051.03259700444 6428781.698347771 1  0.740701847740000030029250410734675824642181396484375000000000000000000000000000000 
 ppi_076  409151.03259700444 6428781.698347771 1  0.537214442799999969402335864288033917546272277832031250000000000000000000000000000 
 ppi_077  409251.03259700444 6428781.698347771 1  0.710635273650000010015048701461637392640113830566406250000000000000000000000000000 
 ppi_078  409351.03259700444 6428781.698347771 1  0.603608323580000050156968427472747862339019775390625000000000000000000000000000000 
 ppi_079  409451.03259700444 6428781.698347771 1  0.602820908170000002712640707613900303840637207031250000000000000000000000000000000 
 ppi_080  409551.03259700444 6428781.698347771 1  0.479437222130000006981020987950614653527736663818359375000000000000000000000000000 
 ppi_081  407751.03259700444 6428681.698347771 1  0.835593020879999981431751621130388230085372924804687500000000000000000000000000000 
 ppi_082  407851.03259700444 6428681.698347771 1  1.013772786299999895121004556131083518266677856445312500000000000000000000000000000 
 ppi_083  407951.03259700444 6428681.698347771 1  1.316427551699999920487016424885950982570648193359375000000000000000000000000000000 
 ppi_084  408051.03259700444 6428681.698347771 1  1.975883132399999908557219896465539932250976562500000000000000000000000000000000000 
 ppi_085  408151.03259700444 6428681.698347771 1  2.271153334800000145321519084973260760307312011718750000000000000000000000000000000 
 ppi_086  408251.03259700444 6428681.698347771 1  0.674343075280000037174943372519919648766517639160156250000000000000000000000000000 
 ppi_087  408351.03259700444 6428681.698347771 1  7.876317735199999781059432280017063021659851074218750000000000000000000000000000000 
 ppi_088  408451.03259700444 6428681.698347771 1  2.206901220000000218846025745733641088008880615234375000000000000000000000000000000 
 ppi_089  408551.03259700444 6428681.698347771 1  9.357273987999999320663846447132527828216552734375000000000000000000000000000000000 
 ppi_090  408651.03259700444 6428681.698347771 1  1.519296613400000106608445094025228172540664672851562500000000000000000000000000000 
 ppi_091  408751.03259700444 6428681.698347771 1  1.508940008900000018243758859171066433191299438476562500000000000000000000000000000 
 ppi_092  408851.03259700444 6428681.698347771 1  1.157175390799999981084056344116106629371643066406250000000000000000000000000000000 
 ppi_093  408951.03259700444 6428681.698347771 1  0.756835841220000027362857508705928921699523925781250000000000000000000000000000000 
 ppi_094  409051.03259700444 6428681.698347771 1  0.713613952110000004935841388942208141088485717773437500000000000000000000000000000 
 ppi_095  409151.03259700444 6428681.698347771 1  0.501524141710000037619465729221701622009277343750000000000000000000000000000000000 
 ppi_096  409251.03259700444 6428681.698347771 1  0.628305908229999987568703545548487454652786254882812500000000000000000000000000000 
 ppi_097  409351.03259700444 6428681.698347771 1  1.118096276399999977613219925842713564634323120117187500000000000000000000000000000 
 ppi_098  409451.03259700444 6428681.698347771 1  0.520840492130000054515903684659861028194427490234375000000000000000000000000000000 
 ppi_099  409551.03259700444 6428681.698347771 1  1.079592297600000083690474639297462999820709228515625000000000000000000000000000000 
 ppi_100  407751.03259700444 6428581.698347771 1  1.009517273800000003447507879172917455434799194335937500000000000000000000000000000 
 ppi_101  407851.03259700444 6428581.698347771 1  0.986427330020000048271811010636156424880027770996093750000000000000000000000000000 
 ppi_102  407951.03259700444 6428581.698347771 1  1.321655782799999956367287268221843987703323364257812500000000000000000000000000000 
 ppi_103  408051.03259700444 6428581.698347771 1  1.926806008600000064134860622289124876260757446289062500000000000000000000000000000 
 ppi_104  408151.03259700444 6428581.698347771 1  3.332880635500000021664845917257480323314666748046875000000000000000000000000000000 
 ppi_105  408251.03259700444 6428581.698347771 1  0.039350199830000001655072594530793139711022377014160156250000000000000000000000000 
 ppi_106  408351.03259700444 6428581.698347771 1  0.029600812856000000700129604069843480829149484634399414062500000000000000000000000 
 ppi_107  408451.03259700444 6428581.698347771 1  1.218015005700000097377255769970361143350601196289062500000000000000000000000000000 
 ppi_108  408551.03259700444 6428581.698347771 1  12.45955351599999971767829265445470809936523437500000000000000000000000000000000000 
 ppi_109  408651.03259700444 6428581.698347771 1  2.957974888299999882690372032811865210533142089843750000000000000000000000000000000 
 ppi_110  408751.03259700444 6428581.698347771 1  4.759313469000000296205143968109041452407836914062500000000000000000000000000000000 
 ppi_111  408851.03259700444 6428581.698347771 1  8.517585661200000046733293856959789991378784179687500000000000000000000000000000000 
 ppi_112  408951.03259700444 6428581.698347771 1  0.836171105439999950981189158483175560832023620605468750000000000000000000000000000 
 ppi_113  409051.03259700444 6428581.698347771 1  0.997514862519999989665109296765876933932304382324218750000000000000000000000000000 
 ppi_114  409151.03259700444 6428581.698347771 1  1.341679251399999994731615515775047242641448974609375000000000000000000000000000000 
 ppi_115  409251.03259700444 6428581.698347771 1  1.164587291499999954780264488363172858953475952148437500000000000000000000000000000 
 ppi_116  409351.03259700444 6428581.698347771 1  0.975842843769999968017714309098664671182632446289062500000000000000000000000000000 
 ppi_117  409451.03259700444 6428581.698347771 1  0.941200684250000030317551136249676346778869628906250000000000000000000000000000000 
 ppi_118  409551.03259700444 6428581.698347771 1  0.631906700169999946403720514354063197970390319824218750000000000000000000000000000 
 ppi_119  407751.03259700444 6428481.698347771 1  0.672317520460000039861370169091969728469848632812500000000000000000000000000000000 
 ppi_120  407851.03259700444 6428481.698347771 1  1.061446396300000039047972677508369088172912597656250000000000000000000000000000000 
 ppi_121  407951.03259700444 6428481.698347771 1  1.977672566400000109254619928833562880754470825195312500000000000000000000000000000 
 ppi_122  408051.03259700444 6428481.698347771 1  1.510853093199999941376177048368845134973526000976562500000000000000000000000000000 
 ppi_123  408151.03259700444 6428481.698347771 1  1.187259312299999924888993518834467977285385131835937500000000000000000000000000000 
 ppi_124  408251.03259700444 6428481.698347771 1  1.776727089300000006488744475063867866992950439453125000000000000000000000000000000 
 ppi_125  408351.03259700444 6428481.698347771 1  0.657330549750000048270237584802089259028434753417968750000000000000000000000000000 
 ppi_126  408451.03259700444 6428481.698347771 1  59.20724787000000333136995323002338409423828125000000000000000000000000000000000000 
 ppi_127  408551.03259700444 6428481.698347771 1  0.545722542619999972934863308182684704661369323730468750000000000000000000000000000 
 ppi_128  408651.03259700444 6428481.698347771 1  2.734117945499999979830363372457213699817657470703125000000000000000000000000000000 
 ppi_129  408751.03259700444 6428481.698347771 1  10.28228023900000032142543204827234148979187011718750000000000000000000000000000000 
 ppi_130  408851.03259700444 6428481.698347771 1  0.845231997880000029965685826027765870094299316406250000000000000000000000000000000 
 ppi_131  408951.03259700444 6428481.698347771 1  2.392811183400000096810344984987750649452209472656250000000000000000000000000000000 
 ppi_132  409051.03259700444 6428481.698347771 1  1.382299537800000033271885513386223465204238891601562500000000000000000000000000000 
 ppi_133  409151.03259700444 6428481.698347771 1  1.342820726500000061420792007993441075086593627929687500000000000000000000000000000 
 ppi_134  409251.03259700444 6428481.698347771 1  1.368416545499999914525801614217925816774368286132812500000000000000000000000000000 
 ppi_135  409351.03259700444 6428481.698347771 1  1.240461551499999925951556178915780037641525268554687500000000000000000000000000000 
 ppi_136  409451.03259700444 6428481.698347771 1  6.063403954300000009425275493413209915161132812500000000000000000000000000000000000 
 ppi_137  409551.03259700444 6428481.698347771 1  0.951675417839999981950427354604471474885940551757812500000000000000000000000000000 
 ppi_138  407851.03259700444 6428381.698347771 1  1.018809015300000009318637239630334079265594482421875000000000000000000000000000000 
 ppi_139  407951.03259700444 6428381.698347771 1  1.008151070899999890428944127052091062068939208984375000000000000000000000000000000 
 ppi_140  408051.03259700444 6428381.698347771 1  0.854570927909999999982915142027195543050765991210937500000000000000000000000000000 
 ppi_141  408151.03259700444 6428381.698347771 1  0.850940838660000031801189379621064290404319763183593750000000000000000000000000000 
 ppi_142  408251.03259700444 6428381.698347771 1  0.810425596500000011701558833010494709014892578125000000000000000000000000000000000 
 ppi_143  408351.03259700444 6428381.698347771 1  0.846209751119999964430462568998336791992187500000000000000000000000000000000000000 
 ppi_144  408451.03259700444 6428381.698347771 1  4.214582566999999890811068326001986861228942871093750000000000000000000000000000000 
 ppi_145  408551.03259700444 6428381.698347771 1  60.11082653399999742305226391181349754333496093750000000000000000000000000000000000 
 ppi_146  408651.03259700444 6428381.698347771 1  15.80587088000000051124516176059842109680175781250000000000000000000000000000000000 
 ppi_147  408751.03259700444 6428381.698347771 1  47.59901813300000128492683870717883110046386718750000000000000000000000000000000000 
 ppi_148  408851.03259700444 6428381.698347771 1  2.183263954600000111838653538143262267112731933593750000000000000000000000000000000 
 ppi_149  408951.03259700444 6428381.698347771 1  1.749850581200000032566777008469216525554656982421875000000000000000000000000000000 
 ppi_150  409051.03259700444 6428381.698347771 1  5.032564457100000332445688400184735655784606933593750000000000000000000000000000000 
 ppi_151  409151.03259700444 6428381.698347771 1  0.461849462360000018179562175646424293518066406250000000000000000000000000000000000 
 ppi_152  409251.03259700444 6428381.698347771 1  1.585310648399999911006830188853200525045394897460937500000000000000000000000000000 
 ppi_153  409351.03259700444 6428381.698347771 1  1.196908383900000094612892098666634410619735717773437500000000000000000000000000000 
 ppi_154  409451.03259700444 6428381.698347771 1  1.032242018800000105116509985236916691064834594726562500000000000000000000000000000 
 ppi_155  409551.03259700444 6428381.698347771 1  0.936410984380000033233670819754479452967643737792968750000000000000000000000000000 
 ppi_156  407851.03259700444 6428281.698347771 1  1.219613227299999991259937814902514219284057617187500000000000000000000000000000000 
 ppi_157  407951.03259700444 6428281.698347771 1  0.961749708719999985007120812952052801847457885742187500000000000000000000000000000 
 ppi_158  408051.03259700444 6428281.698347771 1  1.176434431999999974394199853122700005769729614257812500000000000000000000000000000 
 ppi_159  408151.03259700444 6428281.698347771 1  1.226700046399999965984761729487217962741851806640625000000000000000000000000000000 
 ppi_160  408251.03259700444 6428281.698347771 1  1.211397073899999954349482322868425399065017700195312500000000000000000000000000000 
 ppi_161  408351.03259700444 6428281.698347771 1  0.616921065230000009727007181936642155051231384277343750000000000000000000000000000 
 ppi_162  408451.03259700444 6428281.698347771 1  0.642418622839999953200162963184993714094161987304687500000000000000000000000000000 
 ppi_163  408551.03259700444 6428281.698347771 1  0.334373048539999995210081351615372113883495330810546875000000000000000000000000000 
 ppi_164  408651.03259700444 6428281.698347771 1  0.702263989800000043572936192504130303859710693359375000000000000000000000000000000 
 ppi_165  408751.03259700444 6428281.698347771 1  1.764323770899999921368817012989893555641174316406250000000000000000000000000000000 
 ppi_166  408851.03259700444 6428281.698347771 1  28.46378599999999892133928369730710983276367187500000000000000000000000000000000000 
 ppi_167  408951.03259700444 6428281.698347771 1  2.193961001299999935554296826012432575225830078125000000000000000000000000000000000 
 ppi_168  409051.03259700444 6428281.698347771 1  1.845374293999999970594672049628570675849914550781250000000000000000000000000000000 
 ppi_169  409151.03259700444 6428281.698347771 1  2.708214033099999973330795910442247986793518066406250000000000000000000000000000000 
 ppi_170  409251.03259700444 6428281.698347771 1  1.092673050599999973186982060724403709173202514648437500000000000000000000000000000 
 ppi_171  409351.03259700444 6428281.698347771 1  0.873655224299999977333186507166828960180282592773437500000000000000000000000000000 
 ppi_172  409451.03259700444 6428281.698347771 1  1.150458889400000073166552283510100096464157104492187500000000000000000000000000000 
 ppi_173  409551.03259700444 6428281.698347771 1  5.820549562800000131801425595767796039581298828125000000000000000000000000000000000 
 ppi_174  408051.03259700444 6428181.698347771 1  1.115481993800000015681916920584626495838165283203125000000000000000000000000000000 
 ppi_175  408151.03259700444 6428181.698347771 1  1.098076427200000093620246843784116208553314208984375000000000000000000000000000000 
 ppi_176  408251.03259700444 6428181.698347771 1  0.977872548050000012231919299665605649352073669433593750000000000000000000000000000 
 ppi_177  408351.03259700444 6428181.698347771 1  0.576102678759999986546347372495802119374275207519531250000000000000000000000000000 
 ppi_178  408451.03259700444 6428181.698347771 1  0.450701542030000013028256944380700588226318359375000000000000000000000000000000000 
 ppi_179  408551.03259700444 6428181.698347771 1  0.296065870269999975583630202891072258353233337402343750000000000000000000000000000 
 ppi_180  408651.03259700444 6428181.698347771 1  0.573876675680000003509917405608575791120529174804687500000000000000000000000000000 
 ppi_181  408751.03259700444 6428181.698347771 1  0.470364768870000005129838882567128166556358337402343750000000000000000000000000000 
 ppi_182  408851.03259700444 6428181.698347771 1  1.252858658000000069421275838976725935935974121093750000000000000000000000000000000 
 ppi_183  408951.03259700444 6428181.698347771 1  1.727119676300000072899365477496758103370666503906250000000000000000000000000000000 
 ppi_184  409051.03259700444 6428181.698347771 1  0.592025472500000038422740544774569571018218994140625000000000000000000000000000000 
 ppi_185  409151.03259700444 6428181.698347771 1  1.998930469100000051341226026124786585569381713867187500000000000000000000000000000 
 ppi_186  409251.03259700444 6428181.698347771 1  0.410110368640000000350909203916671685874462127685546875000000000000000000000000000 
 ppi_187  409351.03259700444 6428181.698347771 1  0.943970428940000050310743517911760136485099792480468750000000000000000000000000000 
 ppi_188  409451.03259700444 6428181.698347771 1  1.093922728799999966042832966195419430732727050781250000000000000000000000000000000 
 ppi_189  409551.03259700444 6428181.698347771 1  0.959167516419999977017596393125131726264953613281250000000000000000000000000000000 
 ppi_190  409651.03259700444 6428181.698347771 1  0.626735067960000002962317466881358996033668518066406250000000000000000000000000000 
 ppi_191  408251.03259700444 6428081.698347771 1  0.679006751520000007005251063674222677946090698242187500000000000000000000000000000 
 ppi_192  408351.03259700444 6428081.698347771 1  0.695236563779999983125890139490365982055664062500000000000000000000000000000000000 
 ppi_193  408451.03259700444 6428081.698347771 1  0.410678174780000015964276371960295364260673522949218750000000000000000000000000000 
 ppi_194  408551.03259700444 6428081.698347771 1  0.399067067110000006646686188105377368628978729248046875000000000000000000000000000 
 ppi_195  408651.03259700444 6428081.698347771 1  0.300725584669999990161670666566351428627967834472656250000000000000000000000000000 
 ppi_196  408751.03259700444 6428081.698347771 1  0.721364887370000040789363993098959326744079589843750000000000000000000000000000000 
 ppi_197  408851.03259700444 6428081.698347771 1  1.281334043500000019477624846331309527158737182617187500000000000000000000000000000 
 ppi_198  408951.03259700444 6428081.698347771 1  0.635809125149999987414162205823231488466262817382812500000000000000000000000000000 
 ppi_199  409051.03259700444 6428081.698347771 1  3.239372224399999833366337043116800487041473388671875000000000000000000000000000000 
 ppi_200  409151.03259700444 6428081.698347771 1  0.805109131080000040014965634327381849288940429687500000000000000000000000000000000 
 ppi_201  409251.03259700444 6428081.698347771 1  0.563951197269999981998012117401231080293655395507812500000000000000000000000000000 
 ppi_202  409351.03259700444 6428081.698347771 1  1.019921844099999974631032273464370518922805786132812500000000000000000000000000000 
 ppi_203  409451.03259700444 6428081.698347771 1  1.043065103400000026567795430310070514678955078125000000000000000000000000000000000 
 ppi_204  409551.03259700444 6428081.698347771 1  1.075548897900000078209359344327822327613830566406250000000000000000000000000000000 
 ppi_205  408351.03259700444 6427981.698347771 1  0.336813241519999972961585399389150552451610565185546875000000000000000000000000000 
 ppi_206  408451.03259700444 6427981.698347771 1  0.409397943390000018659691249922616407275199890136718750000000000000000000000000000 
 ppi_207  408551.03259700444 6427981.698347771 1  0.612301044129999971765698774106567725539207458496093750000000000000000000000000000 
 ppi_208  408651.03259700444 6427981.698347771 1  0.414321404890000022369633825292112305760383605957031250000000000000000000000000000 
 ppi_209  408751.03259700444 6427981.698347771 1  0.260021093809999992441106542173656634986400604248046875000000000000000000000000000 
 ppi_210  408851.03259700444 6427981.698347771 1  0.259084600330000025536492103128693997859954833984375000000000000000000000000000000 
 ppi_211  408951.03259700444 6427981.698347771 1  1.819397194100000003658124114735983312129974365234375000000000000000000000000000000 
 ppi_212  409051.03259700444 6427981.698347771 1  1.043855766400000106841616798192262649536132812500000000000000000000000000000000000 
 ppi_213  409151.03259700444 6427981.698347771 1  1.375026046299999915589751253719441592693328857421875000000000000000000000000000000 
 ppi_214  409251.03259700444 6427981.698347771 1  1.282897798000000033624701245571486651897430419921875000000000000000000000000000000 
 ppi_215  409351.03259700444 6427981.698347771 1  1.047220589799999990177070685604121536016464233398437500000000000000000000000000000 
 ppi_216  409451.03259700444 6427981.698347771 1  1.105732366300000046877016757207456976175308227539062500000000000000000000000000000 
 ppi_217  408551.03259700444 6427881.698347771 1  0.342494326110000024687707309567485935986042022705078125000000000000000000000000000 
 ppi_218  408651.03259700444 6427881.698347771 1  0.491907830820000002702840902202297002077102661132812500000000000000000000000000000 
 ppi_219  408751.03259700444 6427881.698347771 1  0.347418286470000003962610435337410308420658111572265625000000000000000000000000000 
 ppi_220  408851.03259700444 6427881.698347771 1  0.312317163509999995429922137191169895231723785400390625000000000000000000000000000 
 ppi_221  408951.03259700444 6427881.698347771 1  1.144173297400000066659231379162520170211791992187500000000000000000000000000000000 
 ppi_222  409051.03259700444 6427881.698347771 1  0.355470137680000020097281776543240994215011596679687500000000000000000000000000000 
 ppi_223  409151.03259700444 6427881.698347771 1  0.236584731800000003243411583753186278045177459716796875000000000000000000000000000 
 ppi_224  409251.03259700444 6427881.698347771 1  0.306200147759999985463963412257726304233074188232421875000000000000000000000000000 
 ppi_225  409351.03259700444 6427881.698347771 1  0.771771178639999999582244072371395304799079895019531250000000000000000000000000000 
 ppi_226  408851.03259700444 6427781.698347771 1  0.539012538399999963090181154257152229547500610351562500000000000000000000000000000 
 ppi_227  408951.03259700444 6427781.698347771 1  1.087016246499999949648440633609425276517868041992187500000000000000000000000000000 
 ppi_228  409051.03259700444 6427781.698347771 1  0.189834025240000009437935091227700468152761459350585937500000000000000000000000000 
 ppo_000  409075.68080132786 6432495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_001  407575.68080132786 6431995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_002  408075.68080132786 6431995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_003  408575.68080132786 6431995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_004  409075.68080132786 6431995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_005  409575.68080132786 6431995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_006  410075.68080132786 6431995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_007  407075.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_008  407575.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_009  408075.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_010  408575.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_011  409075.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_012  409575.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_013  410075.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_014  410575.68080132786 6431495.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_015  407075.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_016  407575.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_017  408075.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_018  408575.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_019  409075.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_020  409575.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
 ppo_021  410075.68080132786 6430995.370043366 1  0.404620878929999983064647040009731426835060119628906250000000000000000000000000000 
