time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
5.000000000000,8.121404211,9.778809426,9.975857559,9.948124125,8.500623515,8.085882683,9.706675139,8.686320860,9.902526775,10.94213914,10.38898549,10.09253204,10.14680997,10.08901603,8.864706602,7.863805596,9.059903272,9.583503310,9.462998040,9.910327817,10.08514200,9.799256252,8.019208865,8.295230156,9.899211655
