time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
7.000000000000,9.523962255,10.01090910,10.11522531,10.22684533,9.667364790,9.466297979,11.04349099,9.905210105,10.27841676,11.25926321,10.47201977,10.15015705,9.944050630,9.837482246,9.127890944,8.040528558,9.867012123,10.11371750,9.959209665,10.15339881,10.16724612,10.04835965,9.431587186,9.565456548,9.554041264
