time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
99.00000000000,1.857897124,8.815316147,7.991934262,9.601366327,3.584808212,1.599677124,10.59132088,4.168814500,9.968986639,9.897310130,7.495670804,7.094892234,4.163870662,3.536152484,9.819555346,9.669209450,6.397622242,8.178293868,8.973447410,9.169626633,7.362821126,9.209802630,1.281186102,2.573910505,2.246344224
