time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
2.000000000000,9.982702873,10.90990599,11.65701826,11.09512179,9.524421936,9.442659118,11.86041458,11.64498485,11.30037217,11.76240853,13.21996091,12.66091540,13.45466981,13.18109410,8.741945496,8.768379036,10.02174155,9.622840401,9.669197778,11.25762297,12.09273544,10.79453350,9.324788447,9.428427376,11.73461795
