time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
6.000000000000,8.325794893,9.464400499,9.694992639,9.598031192,8.518030780,8.275807941,9.650518774,8.767991982,9.544585153,10.54578428,10.13386095,9.853641845,10.04376349,10.01056838,8.484609878,7.250568653,8.907055027,9.157845195,9.083628457,9.577376535,9.833204578,9.460705130,8.236774646,8.400243096,9.867215460
