1,19319,16.8596512,0.02,15.64796629,2.0,HAILLAN2
1,19233,16.65907501,0.02,15.43913016,2.0,HAILLAN2
1,19232,16.3530833,0.02,15.12053739,2.0,HAILLAN2
1,19227,16.20142217,0.01,14.96263069,2.0,HAILLAN2
1,19228,15.91018768,0.01,14.65940287,2.0,HAILLAN2
1,19230,15.89579703,0.01,14.6444196,2.0,HAILLAN2
1,19228,15.94109328,0.01,14.69158119,2.0,HAILLAN2
1,19083,15.70534412,0.01,14.44612363,2.0,HAILLAN2
1,19471,18.83756329,0.02,17.70829172,10.0,HAILLAN3
1,19469,19.02189235,0.02,17.90026576,10.0,HAILLAN3
1,19401,18.5183999,0.02,17.37589114,10.0,HAILLAN3
1,19399,18.11269914,0.02,16.95336408,10.0,HAILLAN3
1,19325,17.60098959,0.02,16.42043156,10.0,HAILLAN3
1,19324,17.2794762,0.02,16.08558351,10.0,HAILLAN3
1,19322,17.18762706,0.02,15.98992496,10.0,HAILLAN3
1,19242,16.80626843,0.02,15.59274961,10.0,HAILLAN3
1,19236,16.28072665,0.01,15.04541116,10.0,HAILLAN3
1,19234,16.02390698,0.01,14.77793998,10.0,HAILLAN3
1,19229,15.95576673,0.01,14.70697364,10.0,HAILLAN3
1,19084,15.71634436,0.01,14.45762132,10.0,HAILLAN3
1,19083,15.61444449,0.01,14.35149518,10.0,HAILLAN3
1,19083,15.73932492,0.01,14.44804139,16.0,HAILLAN1
1,19081,15.45761351,0.01,14.20880451,16.0,HAILLAN1
1,19078,14.78103998,0.01,13.63424014,16.0,HAILLAN1
1,19060,14.78451035,0.005,13.63718727,16.0,HAILLAN1
1,19058,14.47341919,0.005,13.37300032,16.0,HAILLAN1
1,19051,14.10542602,0.005,13.06049066,16.0,HAILLAN1
1,19052,14.1036423,0.005,13.05897587,16.0,HAILLAN1
1,19051,14.19503206,0.005,13.13658651,16.0,HAILLAN1
1,19049,13.95446231,0.005,12.93228822,16.0,HAILLAN1
1,18293,13.61585568,0.0025,12.6447344,16.0,HAILLAN1
1,18294,13.52622295,0.0025,12.56861588,16.0,HAILLAN1
1,18292,13.50265353,0.0025,12.54860009,16.0,HAILLAN1
1,18286,13.34547954,0.0025,12.41512373,16.0,HAILLAN1
1,18289,13.30798736,0.0025,12.38328437,16.0,HAILLAN1
1,18287,13.11675759,0.0025,12.22088692,16.0,HAILLAN1
1,18288,13.14761238,0.0025,12.24708963,16.0,HAILLAN1
1,18272,12.95118675,0.0025,12.08027973,16.0,HAILLAN1
1,18315,12.96618945,0.0025,12.09302042,16.0,HAILLAN1
1,18313,12.85303825,0.0025,11.99692939,16.0,HAILLAN1
1,18308,12.57995619,0.0025,11.76502078,16.0,HAILLAN1
1,18307,12.59083083,0.0025,11.77425582,16.0,HAILLAN1
1,18308,12.63694071,0.0025,11.81341356,16.0,HAILLAN1
1,18303,12.41205073,0.00125,11.62243097,16.0,HAILLAN1
1,18305,12.49079668,0.00125,11.68930414,16.0,HAILLAN1
1,18303,12.39335197,0.00125,11.60655148,16.0,HAILLAN1
1,18118,12.21796458,0.00125,11.45760781,16.0,HAILLAN1
1,18126,12.36945249,0.00125,11.5862554,16.0,HAILLAN1
1,18124,12.30875491,0.00125,11.53470939,16.0,HAILLAN1
1,18118,12.24737782,0.00125,11.48258632,16.0,HAILLAN1
1,18094,12.10283551,0.00125,11.35983712,16.0,HAILLAN1
1,18116,12.18732821,0.00125,11.43159058,16.0,HAILLAN1
