1,10745,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11430,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11428,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11427,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11426,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11430,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11443,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11431,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11442,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11443,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11441,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11437,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11440,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11441,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11482,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11439,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11482,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11461,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11460,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11461,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11462,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11459,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11462,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11457,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11456,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11457,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11380,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11455,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11466,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11380,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11378,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11373,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11379,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11373,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11374,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11371,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11374,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11352,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11351,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11353,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11351,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11514,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11345,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11516,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11514,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11173,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11172,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11173,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11174,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11176,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11174,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11175,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11180,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11186,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11180,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11181,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11184,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11185,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11235,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11228,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11234,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11235,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11238,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11239,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11250,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11251,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11248,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11245,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11248,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11249,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11932,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11936,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11933,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11936,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,11937,9.6300000000000007815970093361102044582366943359375000,0.48977371,bar
1,15206,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15209,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15216,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15215,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15216,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15221,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15227,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15221,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15222,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15226,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15225,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15226,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15910,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15909,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15910,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15913,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15912,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15911,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15912,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15923,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15924,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15927,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15928,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15971,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15975,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15972,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15975,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15976,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15987,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15988,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15991,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16163,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,15992,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16163,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16164,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16167,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16146,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16145,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16146,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16157,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16161,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16158,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16161,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16160,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16159,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16160,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16203,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16204,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16201,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16198,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16201,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16213,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16202,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16213,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16212,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16214,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
1,16212,9.0299999999999993605115378159098327159881591796875000,0.0443179,gal
