time,PRG,P8,P24,P25,P32,P33,PF,PH,PZHM1,P26,P27,P28,P29,P30,R20,R21,P34,P37,P38,P39,P40,AP1,RCK1,RCK2,P23
3.000000000000,8.518087026,9.751656268,9.973743520,9.913961240,8.637663675,8.457087767,9.700014313,8.961059315,9.848221447,10.59496196,10.30548792,10.06425209,10.11073828,10.05084089,8.796531899,9.767645191,9.106643502,9.105022416,9.208035775,9.908315209,10.05542186,9.855054305,8.429271650,8.555386598,9.857899524
